name_song,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genres,cluster,cluster_name
In The Rain - 2020 Remastered,0.396,0.116,-21.619,0.0467,0.992,0.909,0.138,0.1,105.516,bristol electronic,2,Chill / Soft
Inner Silence - 2020 Remastered,0.387,0.0313,-32.547,0.0718,0.995,0.925,0.117,0.225,66.707,bristol electronic,2,Chill / Soft
Your Story Isn't Over Yet - 2020 Remastered,0.629,0.127,-25.312,0.0449,0.973,0.862,0.147,0.371,145.977,bristol electronic,2,Chill / Soft
Nod Your Head - 2020 Remastered,0.619,0.318,-16.303,0.0322,0.305,0.742,0.175,0.711,85.964,bristol electronic,2,Chill / Soft
Me Before You - 2020 Remastered,0.615,0.0664,-27.903,0.063,0.99,0.901,0.103,0.304,119.778,bristol electronic,2,Chill / Soft
Take You There - 2020 Remastered,0.455,0.382,-17.674,0.0347,0.602,0.762,0.132,0.306,169.942,bristol electronic,2,Chill / Soft
Paparazzi,0.677,0.685,-5.643,0.0505,0.0739,0.0,0.107,0.177,91.008,viral rap,0,Party / Energetic
Party Girl,0.728,0.431,-9.966,0.0622,0.749,0.0,0.0996,0.629,130.022,melodic rap,0,Party / Energetic
Party Girl,0.73,0.439,-9.864,0.0609,0.747,0.0,0.0988,0.615,130.09,melodic rap,0,Party / Energetic
Overtones - Mixed,0.67,0.878,-6.419,0.0423,0.143,0.683,0.155,0.393,122.877,progressive house,0,Party / Energetic
Bonita,0.762,0.645,-5.422,0.272,0.241,1.26e-05,0.118,0.64,180.125,trap venezolano,0,Party / Energetic
Botella,0.898,0.462,-5.084,0.075,0.142,0.000213,0.106,0.439,96.056,trap venezolano,0,Party / Energetic
Control,0.599,0.465,-4.95,0.0314,0.643,1.57e-06,0.149,0.0678,113.82,german pop,2,Chill / Soft
Girls Like Us,0.444,0.648,-4.955,0.0476,0.288,0.0,0.059,0.171,125.706,german pop,0,Party / Energetic
Control,0.6,0.465,-4.951,0.0314,0.643,1.48e-06,0.149,0.0682,113.81,german pop,2,Chill / Soft
Keep Control - Edit,0.797,0.919,-9.52,0.0871,0.00134,0.793,0.109,0.559,130.033,pop house,0,Party / Energetic
Twist in My Sobriety,0.784,0.483,-8.128,0.0349,0.0353,0.0244,0.103,0.368,121.025,pop house,0,Party / Energetic
Always Something Missing,0.78,0.593,-6.496,0.0244,0.00333,0.00671,0.0883,0.962,106.98,pop house,0,Party / Energetic
Blame - Edit,0.909,0.718,-7.511,0.287,0.0335,0.000545,0.254,0.569,126.023,pop house,0,Party / Energetic
Better - Edit,0.619,0.72,-6.745,0.0388,0.000164,0.0104,0.306,0.512,125.918,pop house,0,Party / Energetic
Supersonic - Single Mix,0.745,0.774,-7.881,0.0835,0.242,0.117,0.122,0.849,117.988,pop house,0,Party / Energetic
Space Oddity,0.694,0.447,-6.927,0.027,0.118,0.000486,0.159,0.0758,132.053,pop house,0,Party / Energetic
Heading For - Radio Edit,0.802,0.806,-5.208,0.0603,0.287,0.00167,0.37,0.903,120.044,pop house,0,Party / Energetic
2000 Guns - Edit,0.858,0.728,-8.864,0.0445,0.02,0.312,0.0693,0.391,125.015,pop house,0,Party / Energetic
Love,0.67,0.681,-7.771,0.0366,0.0934,0.0621,0.472,0.061,120.011,pop house,0,Party / Energetic
Whatever - Radio Edit,0.683,0.865,-6.775,0.0439,0.0643,0.274,0.16,0.898,126.02,pop house,0,Party / Energetic
All Those City Lights - Radio Edit,0.734,0.699,-6.055,0.0429,0.0297,0.0161,0.107,0.937,123.985,pop house,0,Party / Energetic
What You Do - Single Version,0.607,0.9,-6.008,0.0274,0.00182,0.0236,0.181,0.393,126.022,pop house,0,Party / Energetic
Cupid,0.537,0.895,-4.717,0.0339,0.000162,0.501,0.122,0.457,160.008,pop house,0,Party / Energetic
A New Cage - Radio Edit,0.673,0.915,-5.115,0.0349,0.000266,0.107,0.116,0.501,115.985,pop house,0,Party / Energetic
Amplify,0.634,0.633,-8.977,0.0334,0.279,0.00819,0.144,0.18,124.001,pop house,0,Party / Energetic
Flames Get Higher - Radio Edit,0.746,0.874,-6.594,0.0537,0.00847,0.0646,0.243,0.647,112.992,pop house,0,Party / Energetic
Living a Memory,0.667,0.681,-5.799,0.0423,0.0201,0.217,0.099,0.794,159.961,pop house,0,Party / Energetic
Top of the World,0.738,0.575,-8.643,0.045,0.0266,0.663,0.0729,0.444,119.993,pop house,0,Party / Energetic
Somewhere Beyond the Sea - Edit,0.767,0.578,-7.846,0.0525,0.0435,0.0514,0.452,0.168,109.995,pop house,0,Party / Energetic
Let Go,0.725,0.73,-5.46,0.0369,0.0331,0.00162,0.102,0.68,125.035,pop house,0,Party / Energetic
Since You're Gone - Edit,0.774,0.616,-8.764,0.034,0.379,0.00369,0.0876,0.526,125.043,pop house,0,Party / Energetic
Keep Control,0.532,0.918,-7.56,0.102,0.0464,0.611,0.125,0.21,130.007,pop house,0,Party / Energetic
Relación,0.805,0.562,-3.117,0.105,0.125,4.96e-06,0.148,0.767,172.094,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
911,0.795,0.655,-3.815,0.0422,0.076,1.76e-06,0.296,0.744,93.029,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Wao,0.709,0.595,-3.349,0.099,0.653,0.000253,0.134,0.747,174.004,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
911,0.795,0.655,-3.815,0.0422,0.076,1.76e-06,0.296,0.744,93.029,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
¿Que Somos?,0.737,0.709,-5.704,0.0941,0.163,0.00289,0.143,0.731,89.976,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Duvibes,0.804,0.935,-5.261,0.0806,0.163,0.0135,0.544,0.794,93.977,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Feliz de Mentira,0.691,0.746,-3.234,0.045,0.0837,2.04e-06,0.0532,0.824,164.16,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Sal y Perrea,0.786,0.899,-0.515,0.127,0.192,0.000189,0.299,0.813,90.025,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
PSL,0.816,0.582,-4.64,0.0579,0.176,2.74e-05,0.176,0.873,89.977,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Mi Ex,0.864,0.611,-3.42,0.076,0.176,0.000501,0.0955,0.615,113.149,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Porno Auditiva,0.764,0.69,-5.149,0.156,0.799,0.000375,0.126,0.694,89.986,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Mentira Bonita,0.502,0.754,-5.451,0.118,0.575,0.0,0.847,0.915,82.768,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
El Error,0.654,0.843,-3.015,0.127,0.714,3.66e-06,0.63,0.868,89.905,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Toco Mentir,0.512,0.771,-6.14,0.396,0.693,7.27e-05,0.113,0.928,120.842,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Con Bochinche,0.609,0.639,-4.209,0.451,0.603,0.00112,0.23,0.58,186.162,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Miss Lonely,0.692,0.675,-5.834,0.169,0.302,0.0,0.166,0.713,81.901,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Mi Línea,0.439,0.928,-3.899,0.278,0.662,0.0,0.194,0.929,91.046,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
5nco,0.685,0.425,-9.185,0.22,0.366,1.15e-06,0.0642,0.446,98.152,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
La Otra,0.508,0.745,-6.727,0.214,0.36,1.5e-05,0.896,0.849,99.494,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
La Vida,0.428,0.315,-11.42,0.0812,0.931,0.0,0.112,0.352,84.182,"latin, panamanian pop, reggaeton, trap latino",2,Chill / Soft
Mintiendo y Enamorando,0.58,0.675,-5.661,0.287,0.305,0.0,0.186,0.878,90.023,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Pa’ Que Sude,0.783,0.549,-6.435,0.0757,0.547,0.00232,0.13,0.105,89.873,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Cumpleaños,0.559,0.53,-5.337,0.11,0.447,0.000158,0.217,0.663,179.894,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Falsas Promesas,0.441,0.737,-5.234,0.0665,0.427,0.000871,0.13,0.865,90.005,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Boomerang,0.714,0.658,-4.628,0.0614,0.353,0.00766,0.11,0.61,163.86,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Lo Malo,0.505,0.516,-6.807,0.183,0.209,4.52e-05,0.298,0.64,91.918,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
La Discusión,0.755,0.648,-5.378,0.0603,0.112,0.0215,0.18,0.722,90.062,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
La Niña,0.783,0.675,-5.993,0.0939,0.365,0.0,0.335,0.579,113.261,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
X Ti,0.731,0.592,-4.017,0.099,0.273,1.11e-06,0.108,0.757,169.873,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Soñando Despierto,0.618,0.495,-9.237,0.218,0.639,0.0,0.17,0.47,77.524,"latin, panamanian pop, reggaeton, trap latino",2,Chill / Soft
Me Olvidé,0.596,0.745,-2.959,0.118,0.341,2.57e-06,0.0947,0.438,188.059,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Trofeo,0.744,0.758,-4.04,0.0554,0.267,0.000813,0.0872,0.879,153.92,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Casino,0.51,0.506,-3.88,0.305,0.512,0.0,0.301,0.653,83.01,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Uni,0.626,0.594,-5.139,0.467,0.252,0.0,0.0899,0.48,183.889,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Fe,0.771,0.749,-4.922,0.0891,0.224,0.000133,0.134,0.765,160.05,"latin, panamanian pop, reggaeton, trap latino",0,Party / Energetic
Blue Jeans,0.639,0.297,-11.18,0.0334,0.938,0.0839,0.18,0.292,113.989,indonesian pop,2,Chill / Soft
Don't,0.423,0.26,-11.862,0.0353,0.781,5.53e-06,0.111,0.151,124.775,indonesian pop,2,Chill / Soft
Journey on September,0.406,0.208,-13.513,0.0303,0.954,0.0147,0.222,0.0684,138.078,indonesian pop,2,Chill / Soft
Knock Knock,0.669,0.629,-6.032,0.0657,0.0485,0.0,0.346,0.683,125.935,vapor trap,0,Party / Energetic
Knock Knock,0.595,0.621,-6.43,0.107,0.0545,0.0,0.34,0.64,83.92,vapor trap,0,Party / Energetic
桜 - 2020 Remaster,0.527,0.228,-10.584,0.0272,0.653,4.73e-06,0.113,0.3,135.805,japanese singer-songwriter,2,Chill / Soft
水曜日の朝 - 2020 Remaster,0.597,0.491,-7.015,0.0238,0.0858,2.09e-06,0.0936,0.247,76.998,japanese singer-songwriter,0,Party / Energetic
アスナロ - 2020 Remaster,0.562,0.527,-6.091,0.0246,0.255,0.0,0.238,0.516,111.027,japanese singer-songwriter,0,Party / Energetic
A Place In The Sun - 2020 Remaster,0.522,0.7,-5.701,0.0309,0.0227,0.0,0.139,0.675,118.988,japanese singer-songwriter,0,Party / Energetic
夢の真ん中 - 2020 Remaster,0.574,0.475,-6.919,0.0275,0.0608,4.16e-06,0.137,0.3,77.002,japanese singer-songwriter,0,Party / Energetic
桜,0.521,0.243,-10.323,0.0269,0.764,9.66e-06,0.126,0.319,135.773,japanese singer-songwriter,2,Chill / Soft
桜,0.521,0.243,-10.323,0.0269,0.764,9.66e-06,0.126,0.319,135.773,japanese singer-songwriter,2,Chill / Soft
愛の歌 - 2020 Remaster,0.517,0.297,-8.503,0.0292,0.765,0.0,0.155,0.345,71.903,japanese singer-songwriter,2,Chill / Soft
冬の陽射し - 2020 Remaster,0.639,0.358,-9.031,0.0264,0.389,8.35e-06,0.108,0.351,135.801,japanese singer-songwriter,2,Chill / Soft
"桜 - Piano Version, 2020 Remaster",0.438,0.126,-13.327,0.0402,0.877,3.6e-05,0.286,0.322,71.555,japanese singer-songwriter,2,Chill / Soft
私のすべて - 2020 Remaster,0.652,0.381,-8.18,0.0267,0.443,7.51e-05,0.121,0.323,139.932,japanese singer-songwriter,0,Party / Energetic
ALL GIRLS ARE THE SAME,0.785,0.343,-10.923,0.0862,0.593,0.0,0.103,0.468,118.065,sad rap,2,Chill / Soft
Raccoon,0.804,0.856,-9.09,0.0374,0.00485,0.934,0.0627,0.0509,121.996,techno argentina,0,Party / Energetic
フラッシュバックモーニングアフター - 2020,0.747,0.656,-8.274,0.0328,0.207,0.000818,0.0718,0.962,113.009,city pop,0,Party / Energetic
エンプティ・ハンズ - 2020,0.582,0.865,-5.979,0.0444,0.0345,0.000939,0.176,0.78,115.985,city pop,0,Party / Energetic
MABATAKI Rewind 2 - 2020,0.756,0.557,-8.213,0.0485,0.247,0.00324,0.323,0.838,90.009,city pop,0,Party / Energetic
軋むフローリングの音 - 2020,0.707,0.536,-9.127,0.0306,0.31,0.206,0.127,0.563,93.993,city pop,0,Party / Energetic
ひとつのドア - 2020,0.625,0.751,-7.448,0.0301,0.299,0.000163,0.232,0.83,90.013,city pop,0,Party / Energetic
"Another day, another place - 2020",0.581,0.937,-6.974,0.048,0.419,0.00494,0.0904,0.536,126.007,city pop,0,Party / Energetic
Breathe deeply - 2020,0.687,0.807,-8.068,0.0448,0.435,0.0425,0.0979,0.555,135.99,city pop,0,Party / Energetic
A phantom song - 2020,0.539,0.767,-6.259,0.0355,0.064,0.0,0.123,0.451,150.071,city pop,0,Party / Energetic
ブラインドタッチ - 2020,0.705,0.622,-7.301,0.0531,0.0208,0.000224,0.0495,0.919,109.967,city pop,0,Party / Energetic
滑走路 - 2020,0.791,0.321,-8.356,0.0466,0.558,0.00377,0.11,0.679,75.977,city pop,0,Party / Energetic
Honeypie,0.74,0.688,-4.361,0.0916,0.061,0.0,0.138,0.935,115.035,bedroom pop,0,Party / Energetic
Reaching Up (Year in Review 2020),0.444,0.733,-9.651,0.0539,2.88e-06,0.00821,0.761,0.0618,131.808,progressive trance,0,Party / Energetic
Took Her To The O,0.82,0.592,-7.002,0.29,0.0149,4.71e-06,0.121,0.4,159.98,chicago rap,0,Party / Energetic
"Crazy Story, Pt. 3",0.729,0.73,-5.14,0.261,0.00165,4.33e-05,0.118,0.41,156.953,chicago rap,0,Party / Energetic
Crazy Story,0.832,0.501,-8.885,0.456,0.0114,1.02e-05,0.0904,0.151,157.01,chicago rap,0,Party / Energetic
Armed & Dangerous,0.696,0.592,-6.281,0.319,0.152,0.0,0.127,0.232,188.051,chicago rap,0,Party / Energetic
Ashes,0.712,0.568,-7.864,0.0546,0.0947,0.0,0.169,0.46,130.019,social media pop,0,Party / Energetic
Bertaut,0.47,0.131,-13.29,0.0362,0.933,0.00245,0.109,0.115,118.836,indonesian pop,2,Chill / Soft
Rumpang,0.317,0.331,-9.904,0.0328,0.911,0.0206,0.328,0.339,76.617,indonesian pop,2,Chill / Soft
Sorai,0.555,0.239,-12.445,0.0303,0.951,0.0029,0.16,0.164,143.585,indonesian pop,2,Chill / Soft
—star.,0.525,0.0978,-18.389,0.0456,0.984,0.000672,0.186,0.391,98.638,indonesian pop,2,Chill / Soft
Seperti Tulang,0.294,0.202,-14.55,0.0352,0.964,0.00821,0.0797,0.149,135.384,indonesian pop,2,Chill / Soft
Beranjak Dewasa,0.56,0.331,-7.929,0.0287,0.454,0.00347,0.102,0.0781,115.094,indonesian pop,2,Chill / Soft
Taruh,0.349,0.244,-13.163,0.0462,0.979,0.000909,0.0924,0.547,89.98,indonesian pop,2,Chill / Soft
Mendarah,0.412,0.202,-11.476,0.0329,0.797,2.11e-05,0.171,0.244,117.289,indonesian pop,2,Chill / Soft
Cermin,0.369,0.137,-14.752,0.039,0.979,0.0112,0.0943,0.157,112.612,indonesian pop,2,Chill / Soft
Kereta Ini Melaju Terlalu Cepat,0.516,0.377,-11.438,0.0271,0.909,0.00401,0.103,0.243,99.941,indonesian pop,2,Chill / Soft
うっせぇわ,0.525,0.978,-1.072,0.0815,0.00485,0.0,0.06,0.577,178.069,japanese teen pop,0,Party / Energetic
レディメイド,0.659,0.876,-1.779,0.0626,0.0291,0.0,0.252,0.591,97.535,japanese teen pop,0,Party / Energetic
コールボーイ,0.69,0.721,-4.643,0.0446,0.03,2.63e-06,0.0283,0.882,108.98,japanese teen pop,0,Party / Energetic
うっせぇわ - Piano Ver.,0.703,0.641,-3.014,0.0306,0.455,0.0,0.087,0.651,81.503,japanese teen pop,0,Party / Energetic
絶え間なく藍色,0.707,0.614,-5.293,0.0416,0.239,0.0,0.0964,0.737,124.938,japanese teen pop,0,Party / Energetic
ギラギラ,0.651,0.861,-4.128,0.0568,0.052,0.0,0.0878,0.731,96.014,japanese teen pop,0,Party / Energetic
Sweet Night,0.462,0.339,-7.943,0.025,0.495,8.15e-06,0.0893,0.149,92.106,korean ost,2,Chill / Soft
Backyard Boy,0.817,0.635,-7.246,0.163,0.323,0.0,0.0738,0.454,138.015,modern indie pop,0,Party / Energetic
Good Year,0.409,0.109,-12.647,0.0389,0.758,1.32e-05,0.091,0.316,121.596,vancouver indie,2,Chill / Soft
A Thousand Years,0.584,0.288,-11.029,0.0272,0.793,0.000111,0.12,0.17,108.255,pop folk,2,Chill / Soft
WANNABE,0.809,0.911,-4.41,0.0617,0.00795,0.000179,0.181,0.64,122.035,k-pop girl group,0,Party / Energetic
Not Shy,0.776,0.911,-3.08,0.131,0.155,2.59e-06,0.268,0.56,101.027,k-pop girl group,0,Party / Energetic
달라달라 (DALLA DALLA),0.79,0.853,-4.564,0.0665,0.00116,4.23e-05,0.329,0.713,124.998,k-pop girl group,0,Party / Energetic
ICY,0.801,0.904,-2.819,0.0834,0.0324,3.1e-05,0.182,0.814,124.979,k-pop girl group,0,Party / Energetic
달라달라 (DALLA DALLA),0.79,0.853,-4.564,0.0666,0.00116,4.23e-05,0.329,0.713,125.0,k-pop girl group,0,Party / Energetic
ICY,0.8,0.904,-2.821,0.0845,0.0328,3.17e-05,0.182,0.806,124.979,k-pop girl group,0,Party / Energetic
Not Shy,0.776,0.911,-3.08,0.131,0.155,2.59e-06,0.268,0.56,101.027,k-pop girl group,0,Party / Energetic
WANNABE,0.809,0.911,-4.41,0.0617,0.00795,0.000179,0.181,0.64,122.035,k-pop girl group,0,Party / Energetic
Ordentlich,0.832,0.609,-7.474,0.288,0.139,0.0,0.071,0.641,160.025,german trap,0,Party / Energetic
Xanax Doin Damage,0.834,0.654,-6.942,0.0901,0.367,0.0,0.115,0.363,100.072,german trap,0,Party / Energetic
Stolz,0.806,0.599,-9.34,0.321,0.0445,0.0,0.124,0.469,172.177,german trap,0,Party / Energetic
Daechwita,0.65,0.827,-4.014,0.0599,0.0229,0.0,0.121,0.223,144.995,k-rap,0,Party / Energetic
Give It to Me,0.539,0.751,-3.889,0.225,0.000833,1.05e-05,0.158,0.429,94.6,k-rap,0,Party / Energetic
People,0.76,0.682,-6.441,0.0371,0.0616,0.0,0.118,0.372,120.008,k-rap,0,Party / Energetic
The Last,0.756,0.837,-2.704,0.203,0.00167,0.0062,0.0848,0.444,119.984,k-rap,0,Party / Energetic
Such a Whore (Stellular Remix),0.624,0.614,-4.165,0.0448,0.00391,0.0278,0.187,0.139,168.87,viral rap,0,Party / Energetic
Skechers,0.903,0.327,-9.727,0.0877,0.26,0.011,0.108,0.274,100.008,viral rap,0,Party / Energetic
Mmmh,0.659,0.718,-5.607,0.0507,0.202,1.01e-06,0.2,0.297,136.96,k-pop,0,Party / Energetic
Desde Morro,0.79,0.688,-5.476,0.0319,0.0994,0.0,0.111,0.816,97.486,corridos tumbados,0,Party / Energetic
Eu Tenho Medo,0.601,0.895,-2.123,0.0385,0.615,0.0,0.192,0.372,150.029,forro de favela,0,Party / Energetic
Letícia,0.615,0.907,-1.873,0.128,0.622,0.0,0.0913,0.725,152.093,forro de favela,0,Party / Energetic
Cangote,0.537,0.923,-2.35,0.0645,0.408,0.0,0.0794,0.655,164.06,forro de favela,0,Party / Energetic
Meia Noite,0.767,0.865,-3.56,0.0589,0.345,0.0,0.1,0.958,156.052,forro de favela,0,Party / Energetic
Meu Mel,0.566,0.873,-2.193,0.0361,0.581,1.03e-06,0.122,0.542,150.154,forro de favela,0,Party / Energetic
Confidencial,0.648,0.872,-3.062,0.0384,0.349,1.26e-06,0.142,0.933,155.97,forro de favela,0,Party / Energetic
Decida,0.636,0.872,-3.685,0.0477,0.411,0.0,0.199,0.917,157.832,forro de favela,0,Party / Energetic
Se Você Se Entregar,0.672,0.787,-5.78,0.0331,0.215,0.0,0.114,0.963,155.991,forro de favela,0,Party / Energetic
Foi Amor,0.587,0.789,-1.968,0.133,0.637,0.0,0.0723,0.734,154.112,forro de favela,0,Party / Energetic
Volta Comigo BB,0.567,0.758,-8.868,0.0349,0.0739,3.8e-05,0.0569,0.95,163.971,forro de favela,0,Party / Energetic
Nunca Foi Amor,0.674,0.893,-3.295,0.0469,0.698,4.2e-06,0.182,0.819,151.924,forro de favela,0,Party / Energetic
Melukis Senja,0.645,0.372,-9.639,0.0249,0.634,0.000135,0.0853,0.361,97.996,indonesian pop,2,Chill / Soft
Doremi,0.666,0.509,-7.589,0.404,0.257,0.0,0.122,0.886,177.986,indonesian pop,0,Party / Energetic
123456,0.815,0.653,-7.093,0.289,0.527,0.0,0.13,0.854,91.044,indonesian pop,0,Party / Energetic
Asmara Nusantara,0.599,0.243,-10.644,0.0335,0.739,0.0,0.146,0.368,100.388,indonesian pop,2,Chill / Soft
1 Hari Yang Cerah,0.597,0.725,-5.969,0.0384,0.42,0.0,0.12,0.721,154.988,indonesian pop,0,Party / Energetic
Selayang Pandang Pelepas Rindu,0.748,0.537,-6.343,0.0786,0.499,0.0,0.924,0.804,100.019,indonesian pop,1,Rap / Spoken
Menjadi Lelaki,0.51,0.258,-9.46,0.0306,0.571,0.0,0.259,0.482,147.859,indonesian pop,2,Chill / Soft
Suka Semua,0.629,0.717,-5.621,0.0428,0.326,0.0,0.1,0.771,148.071,indonesian pop,0,Party / Energetic
Hatiku Telah Dijleb Jlebin Kamu,0.53,0.861,-4.265,0.084,0.232,0.0,0.171,0.577,167.929,indonesian pop,0,Party / Energetic
Tolong,0.435,0.2,-12.481,0.0365,0.891,0.0,0.103,0.244,136.054,indonesian pop,2,Chill / Soft
Psycho!,0.876,0.312,-10.17,0.0521,0.443,0.0,0.247,0.377,114.973,sad rap,0,Party / Energetic
Ever Forward,0.76,0.19,-12.327,0.208,0.494,0.885,0.0512,0.352,85.968,lo-fi beats,2,Chill / Soft
Girls Just Wanna Have Sun,0.608,0.288,-9.732,0.0632,0.585,0.403,0.0887,0.151,76.995,deep tropical house,2,Chill / Soft
Casual,0.698,0.292,-15.394,0.0318,0.496,0.865,0.0864,0.0939,104.992,chillhop,2,Chill / Soft
Astronaut In The Ocean,0.778,0.695,-6.865,0.0913,0.175,0.0,0.15,0.472,149.996,australian hip hop,0,Party / Energetic
Speed Racer,0.667,0.685,-5.575,0.0872,0.369,0.0,0.108,0.48,144.884,australian hip hop,0,Party / Energetic
Astronaut In The Ocean,0.778,0.695,-6.865,0.0913,0.175,0.0,0.15,0.472,149.996,australian hip hop,0,Party / Energetic
Tapão Na Raba,0.808,0.796,-3.169,0.0305,0.462,0.000269,0.155,0.799,128.048,forro,0,Party / Energetic
"Beber, Cair e Levantar",0.725,0.878,-0.865,0.0463,0.726,0.0,0.0677,0.898,130.152,forro,0,Party / Energetic
Filho do Mato,0.631,0.918,-4.764,0.0345,0.562,7.06e-06,0.337,0.943,159.83,forro,0,Party / Energetic
Bebe e Vem Me Procurar,0.571,0.941,-6.712,0.0334,0.415,6.51e-06,0.299,0.969,169.95,forro,0,Party / Energetic
Sentimentos De Vaqueiro (Eu Acho Que Não),0.719,0.917,-2.008,0.0404,0.674,0.0,0.172,0.928,159.945,forro,0,Party / Energetic
Era Eu - Ao Vivo,0.648,0.851,-4.448,0.0339,0.578,0.0,0.932,0.801,154.966,forro,0,Party / Energetic
Troca de Calçada,0.659,0.689,-4.984,0.0319,0.539,0.0,0.147,0.701,99.967,sertanejo,0,Party / Energetic
Infiel - Ao Vivo,0.852,0.684,-5.915,0.0377,0.686,1.76e-05,0.145,0.616,126.08,sertanejo,0,Party / Energetic
Como Faz Com Ela - Ao Vivo,0.655,0.913,-3.585,0.133,0.427,0.0,0.105,0.918,171.961,sertanejo,0,Party / Energetic
O Que Falta Em Você Sou Eu - Ao Vivo,0.67,0.671,-5.214,0.0391,0.134,0.0,0.178,0.533,143.941,sertanejo,0,Party / Energetic
Supera - Ao Vivo,0.665,0.743,-4.434,0.0567,0.0604,0.0,0.959,0.658,131.573,sertanejo,0,Party / Energetic
Bebi Liguei - Ao Vivo,0.603,0.804,-4.253,0.198,0.362,0.0,0.743,0.682,153.883,sertanejo,0,Party / Energetic
Todo Mundo Vai Sofrer - Ao Vivo,0.621,0.743,-3.864,0.0738,0.281,0.0,0.411,0.581,111.454,sertanejo,0,Party / Energetic
Ciumeira - Ao Vivo,0.741,0.813,-4.83,0.0452,0.204,0.0,0.797,0.765,123.842,sertanejo,0,Party / Energetic
Graveto - Ao Vivo,0.714,0.632,-5.1,0.0312,0.292,0.0,0.812,0.402,93.052,sertanejo,0,Party / Energetic
Deprê,0.63,0.684,-6.331,0.0389,0.314,0.0,0.338,0.667,123.717,sertanejo,0,Party / Energetic
Como Faz Com Ela - Ao Vivo,0.655,0.913,-3.585,0.133,0.427,0.0,0.105,0.918,171.961,sertanejo,0,Party / Energetic
Infiel - Ao Vivo,0.852,0.684,-5.915,0.0377,0.686,1.76e-05,0.145,0.616,126.08,sertanejo,0,Party / Energetic
O Que Falta Em Você Sou Eu - Ao Vivo,0.67,0.671,-5.214,0.0391,0.134,0.0,0.178,0.533,143.941,sertanejo,0,Party / Energetic
